ItemCode	Description	PrimarySupplier	PrimarySupplierProductCode	Barcode	ProductGroup	ProductGroupName	RetailPrice	QtyOnHand	QtyOnOrder	CreationDate	Status	LastSellPriceChange	Duplicate pairs
9322838013375	SZ TENOFOVIR TAB 300MG 30 BT	APIQ	63825	9322838013375	DIS	Dispensary	0	2	0	29/06/2021	A	1/07/2021	
9322838008210	SZ TERBINAFINE TAB 250MG BL 42	APIQ	370746	9322838008210	DIS	Dispensary	0	0	0	3/09/2019	A	5/09/2019	
9322838012361	SZ TIBOLONE 2.5MG 28 TAB BL	APIQ	45566	9322838012361	DIS	Dispensary	0	2	0	16/04/2019	A	2/05/2019	
9322838006773	SZ TOPIRAMATE TAB  50MG 60	APIQ	305103	9322838006773	DIS	Dispensary	0.49	0	0	27/04/2018	A	27/04/2018	
9322838007381	SZ TRAMADOL 50MG BL 20 CA	APIQ	323381	9322838007381	DIS	Dispensary	0	2	0	16/04/2014	A	5/10/2016	
9322838007985	SZ TRAMADOL IV INJ100MG/2ML X5	APIQ	386073	9322838007985	DIS	Dispensary	0	0	0	15/11/2017	A	16/11/2017	
9322838006940	SZ TRAMADOL SR TAB 100MG BL 20	APIQ	339016	9322838006940	DIS	Dispensary	0	6.5	0	3/08/2015	A	3/08/2015	
9322838006964	SZ TRAMADOL SR TAB 200MG BL 20	APIQ	336440	9322838006964	DIS	Dispensary	0	3	0	29/03/2016	A	30/03/2016	
9322838007565	SZ VALACICLOVIR 500MG 30	APIQ	339083	9322838007565	DIS	Dispensary	0	4.74	0	8/04/2014	A	8/04/2014	
9322838007350	SZ VALACICLOVIR 500MG 42	APIQ	339091	9322838007350	DIS	Dispensary	0	0	0	4/11/2019	A	27/11/2019	
9322838012262	SZ VENLAFAXINE XR 150MG CAP 28 BL	APIQ	29970	9322838012262	DIS	Dispensary	0	22	0	15/01/2018	A	15/01/2018	
9322838005530	SZ VENLAFAXINE XR 75MG 28	APIQ	355836	9322838005530	DIS	Dispensary	0	0	0	23/12/2013	A	7/03/2016	
9322838012279	SZ VENLAFAXINE XR 75MG CAP 28 BL	APIQ	29969	9322838012279	DIS	Dispensary	0	2	0	25/01/2018	A	25/01/2018	
9322838008883	SZ ZARZIO 300UG/0.5ML	APIQ	694002	9322838008883	DIS	Dispensary	388.99	12	0	19/10/2018	A	19/10/2018	
79400204530	T&G MASK NOURISH 200ML	APIQ	575944	79400204530	SKN	Skincare	19.49	1	0	14/04/2021	A	14/04/2021	
79400204585	T&G PREP HEAT PRO MIST 150ML	APIQ	575951	79400204585	SKN	Skincare	19.49	1	0	14/04/2021	A	14/04/2021	
79400204714	T&G SPRY CASUAL SALT 200ML	APIQ	576009	79400204714	SKN	Skincare	19.49	0	0	14/04/2021	A	14/04/2021	
609580806431	T/SKIN ADJ WRIST BRACE RIGHT 80643	APIQ	34885	609580806431	BRA	Sports Braces & Therapy	54.99	0	0	13/07/2021	A	13/07/2021	
609580856047	T/SKIN ANKLE SUP* EL 604 LG	APIQ	466875	609580856047	BRA	Sports Braces & Therapy	21.99	1	0				
609580846420	T/SKIN EL WRIST BRC LFT MD 642	APIQ	567124	609580846420	BRA	Sports Braces & Therapy	32.99	1	0	10/04/2017	A	10/04/2017	
609580856016	T/SKIN FXT COMPRESION SOC L	APIQ	657042	609580856016	BRA	Sports Braces & Therapy	24.99	0	0	15/07/2014	A	15/07/2014	
609580846017	T/SKIN FXT COMPRESION SOC M	APIQ	657034	609580846017	BRA	Sports Braces & Therapy	24.99	1	0	15/07/2014	A	15/07/2014	
609580836018	T/SKIN FXT COMPRESION SOC S	APIQ	656992	609580836018	BRA	Sports Braces & Therapy	24.99	2	0	15/07/2014	A	15/07/2014	
609580866015	T/SKIN FXT COMPRESION SOCK XL	APIQ	657751	609580866015	BRA	Sports Braces & Therapy	24.99	1	0	17/06/2015	A	17/06/2015	
609580856290	T/SKIN HERNIA BELT LG 629	APIQ	764841	609580856290	BRA	Sports Braces & Therapy	69.99	3	0	19/02/2015	A	8/07/2016	
609580866299	T/Skin Hernia Belt White XL	APIQ		609580866299	BRA	Sports Braces & Therapy	69.99	0	0	4/02/2015	A		
609580846291	T/SKIN HERNIA/BLT MED 629	APIQ	764795	609580846291	BRA	Sports Braces & Therapy	69.99	2	0	15/02/2006	A	30/06/2016	
609580842408	T/Skin Shoulder Sports Brace Bge M	APIQ		609580842408	BRA	Sports Braces & Therapy	79.99	0	0	2/03/2016	A	2/03/2016	
609580857907	T/SKIN SPORTS ANKLE BRACE LGE 85790	APIQ	384941	609580857907	BRA	Sports Braces & Therapy	49.49	1	0	26/10/2020	A	26/10/2020	
609580847908	T/SKIN SPORTS ANKLE BRACE MED 84790	APIQ	385026	609580847908	BRA	Sports Braces & Therapy	54.49	1	0	26/10/2020	A	26/10/2020	
609580837909	T/SKIN SPORTS ANKLE BRACE SM 83790	APIQ	385018	609580837909	BRA	Sports Braces & Therapy	49.49	1	0	26/10/2020	A	26/10/2020	
609580867906	T/SKIN SPORTS ANKLE BRACE XL 86790	APIQ	384968	609580867906	BRA	Sports Braces & Therapy	54.49	0	0	9/12/2020	A	11/12/2020	
609580807117	T/SKIN SPORTS THIGH/HSTRING ADJ ONE	APIQ	57523	609580807117	BRA	Sports Braces & Therapy	79.99	0	0	30/07/2020	A	30/07/2020	
609580852049	T/SKIN TH ANKLE LG 204	APIQ	578401	609580852049	BRA	Sports Braces & Therapy	40.99	6	0	9/12/2010	A		
609580852032	T/SKIN TH ANKLE WRAP LG 203	APIQ	828521	609580852032	BRA	Sports Braces & Therapy	36.99	0	0	22/01/2018	A	22/01/2018	
609580851929	T/SKIN TH GLOVES LG 192	APIQ	735094	609580851929	BRA	Sports Braces & Therapy	41.49	7	0	20/05/2020	A	21/05/2020	
609580841920	T/SKIN TH GLOVES MD 192	APIQ	734772	609580841920	BRA	Sports Braces & Therapy	41.49	9	0	11/05/2020	A	11/05/2020	
609580831921	T/SKIN TH GLOVES SM 192	APIQ	734748	609580831921	HHC	Home Health Care	41.99	4	0	6/12/2019	A	9/12/2019	
609580861997	T/SKIN TH GLOVES XL 199	APIQ	735515	609580861997	BRA	Sports Braces & Therapy	71.49	4	0	10/07/2019	A	17/07/2019	
609580822110	T/Skin TH Hamstring BG XS	APIQ	211625		BRA	Sports Braces & Therapy	54.49	0	0	4/07/2019	A	4/07/2019	
609580872085	T/SKIN TH KNEE XXL 208	APIQ	666637	609580872085	BRA	Sports Braces & Therapy	40.49	0	0	27/02/2020	A	9/03/2020	
609580842279	T/SKIN TH LUMBAR SUPP MD 227	APIQ	688789	609580842279	BRA	Sports Braces & Therapy	106.99	0	0	1/02/2019	A	1/02/2019	
609580832270	T/SKIN TH LUMBAR SUPP SMALL	1APIQ	83227		BRA	Sports Braces & Therapy	106.99	1	0	5/12/2019	A	5/12/2019	
609580862277	T/SKIN TH LUMBAR SUPP XL 227	APIQ	688819	609580862277	BRA	Sports Braces & Therapy	76.99	0	0	16/10/2020	A	16/10/2020	
609580842118	T/SKIN TH THIGH/HAM MD 211	APIQ	548227	609580842118	BRA	Sports Braces & Therapy	45.99	1	0	17/08/2016	A	17/08/2016	
609580862116	T/SKIN TH THIGH/HAM XL 211	APIQ	654892	609580862116	BRA	Sports Braces & Therapy	48.99	0	0	17/08/2016	A	17/08/2016	
609580862147	T/SKIN TH WRIST/HD LT MD 214	APIQ	579556	609580862147	BRA	Sports Braces & Therapy	32.99	1	0	4/11/2010	A		
609580842156	T/SKIN TH WRIST/HD RT MD 215	APIQ	580112	609580842156	BRA	Sports Braces & Therapy	36.99	0	0	12/09/2019	A	13/09/2019	
609580842811	T/SKIN WRIST H/BRACE RIGHT MED	APIQ	449466	609580842811	BRA	Sports Braces & Therapy	44.99	0	0	12/09/2019	A	17/09/2019	
9314536999891	TAAV CLEANING TABLET 30	APIQ	660418	9314536999891	AST	Asthma Relief	4.99	9	0			18/10/2018	
243094	Table OverBed Standard Tilt Top	APIQ	243094	243094	IL	Independent Living	187.49	0	0	21/02/2008	A		
9323610005229	TACIDINE 150MG CAPS 60	APIQ	245569	9323610005229	DIS	Dispensary	0	94	1	11/10/2006	A		
9323610005243	TACIDINE 300MG CAPS  X 30	APIQ	245577	9323610005243	DIS	Dispensary	0	-42	0	13/12/2006	A		
9350299006094	TACROGRAF CAPS 0.5MG 100 BOT	APIQ	39365	9350299006094	DIS	Dispensary	200.99	1	0	2/10/2018	A	2/10/2018	
9350299006100	TACROGRAF CAPS 1MG 100 BOT	APIQ	39525	9350299006100	DIS	Dispensary	401.49	0	0	2/10/2018	A	26/02/2020	
9338475022021	TACROLIMUS APOTEX 0.5MG CAP BL 100	APIQ	11315	9338475022021	DIS	Dispensary	0	1	0	3/02/2021	A	5/02/2021	
9310714219683	TAFT FULL ON MODELLING WAX 100ML	APIQ	10916	9310714219683	HAI	Hair Care	10.99	2	0	6/12/2016	A	6/12/2016	
9310714324165	TAFT GEL MAXIM/HOLD 250G	APIQ	703389	9310714324165	HAI	Hair Care	5.49	1	0			5/02/2016	
9310714320037	TAFT HAIR SPRAY FLEXIBLE	APIQ	639079	9310714320037	HAI	Hair Care	5.99	0	0	13/12/2011	A	13/12/2011	
9310714325155	TAFT HAIR SPRAY STRONG 20	APIQ	703273	9310714325155	HAI	Hair Care	5.99	3	0	13/12/2011	A	13/12/2011	
9310714209189	TAFT LACQUER CASHMERE 200G	APIQ	302171	9310714209189	HAI	Hair Care	5.99	0	0	13/09/2019	A	16/09/2019	
9310714326053	TAFT MAX/HOLD S/LACQ 200G	APIQ	703281	9310714326053	HAI	Hair Care	5.49	2	0				
9310714323014	TAFT MOUS CURL DEFIN 200G	APIQ	443212	9310714323014	HAI	Hair Care	5.99	4	0				
9310714323021	TAFT STY/MOUS M/HLD 200G	APIQ	703362	9310714323021	HAI	Hair Care	4.99	6	0				
9316626609307	TALAM 10MG TAB 28 BP	APIQ	204966	9316626609307	DIS	Dispensary	0	21	0	22/01/2016	A	22/01/2016	
9316626608119	TALAM TAB 20MG BL 28	APIQ	689394	9316626608119	DIS	Dispensary	0	-114.1	0	17/09/2014	A	21/06/2018	
9350299000511	TALAM TAB 20MG BOTT 28	APIQ	350273	9350299000511	DIS	Dispensary	0	73	0	15/03/2017	A	16/03/2017	
9350299000337	TALAM TAB 40MG 28	APIQ	7620	9350299000337	DIS	Dispensary	0	43	0	3/08/2021	A	5/08/2021	
9323610014993	TALMINEX CAP 75MG 10BL	APIQ	59953	9323610014993	DIS	Dispensary	0	0	0	15/03/2021	A	16/03/2021	
9323829004112	TALTZ AUTOINJECTOR 80MG X 2PEND AL	APIQ	20741	9323829004112	DIS	Dispensary	0	3	0	28/02/2018	A	28/02/2018	
9323610006233	TAMATE 25MG BL 60	APIQ	305537	9323610006233	DIS	Dispensary	0	0	0	25/05/2020	A	28/05/2020	
9314057000380	TAMBOCOR 100MG 60	APIQ	551678	9314057000380	DIS	Dispensary	0	12	23			28/06/2018	
9314057001455	TAMBOCOR 50MG 60	APIQ	591440	9314057001455	DSP	Ethical Deals	0	30	25			15/03/2017	
7640149610642	TAMIFLU 6MG/ML	APIQ	381365	7640149610642	DIS	Dispensary	0	1	0	2/09/2019	A	11/09/2019	
7640128014706	TAMIFLU CAP 45MG 10	APIQ	302880	7640128014706	DIS	Dispensary	0	1	0	19/08/2009	A	4/10/2017	
9317344001626	TAMIFLU CAP 75MG 10	APIQ	724262	9317344001626	DIS	Dispensary	0	9	0				
9316626609321	TAMOSIN TAB 20MG 60	APIQ	350370	9316626609321	DIS	Dispensary	0	0	0	2/08/2021	A	2/08/2021	
9322838001587	TAMOXIFEN 20MG TABS BL	APIQ	283525	9322838001587	DIS	Dispensary	0	-5	0	31/12/2008	A	31/12/2008	
4902430477673	TAMPAX APP REGULAR 12	APIQ	386278	4902430477673	FEM	Feminine Hygiene	5.49	0	0	20/06/2013	A	2/10/2015	
4902430477314	TAMPAX APP SUP PLUS 20	APIQ	386243	4902430477314	FEM	Feminine Hygiene	11.99	0	0	26/06/2017	A	26/06/2017	
9350299000016	TAMSIL TAB 250MG 42	APIQ	350117	9350299000016	DIS	Dispensary	0	43	0	8/07/2016	A	4/08/2017	
9999000042730	TANDEM AUTOSFOT 90 T LOCK 9MM 60CM	APIQ	42730	9999000042730	DA	Blood Glucose Monitors	291.99	1	0	24/07/2020	A	24/07/2020	
9999000043242	TANDEM AUTOSOFT 30 T LOCK 13MM 60CM	APIQ	43242	9999000043242	DA	Blood Glucose Monitors	291.99	27	0	28/11/2019	A	28/11/2019	
9999000042729	TANDEM AUTOSOFT 90 T LOCK 6MM 110CM	APIQ	42729	9999000042729	DA	Blood Glucose Monitors	291.99	1	0	3/07/2020	A	3/07/2020	
5705244018129	TANDEM AUTOSOFT 90 T LOCK 6MM 60CM	APIQ	42727	5705244018129	DA	Blood Glucose Monitors	291.99	47	0	20/02/2019	A	12/11/2019	
853052007776	TANDEM T LOCK CARTRIDGE	APIQ	42726	853052007776	DA	Blood Glucose Monitors	84.49	86	0	20/02/2019	A	25/03/2020	
9999000043269	TANDEM TRUSTEEL INFU SET T LOCK 8MM	APIQ	43269	9999000043269	DA	Blood Glucose Monitors	265.99	1	0	17/06/2020	A	23/06/2020	
9999000043268	TANDEM TRUSTEEL T LOCK 6MM 60CM	APIQ	43268	9999000043268	DA	Blood Glucose Monitors	291.99	6	0	30/06/2020	A	30/06/2020	
9326307001023	TARGIN 10/5MG TABLETS 28	APIQ	353760	9326307001023	DIS	Dispensary	0	52.7	142	23/12/2011	A	13/07/2018	
9326307001030	TARGIN 20/10MG TABLETS 28	APIQ	353779	9326307001030	DIS	Dispensary	0	45.23	72	20/12/2011	A	6/08/2018	
9326307001047	TARGIN 40/20MG TABLETS 28	APIQ	353787	9326307001047	DIS	Dispensary	0	12.5	50	23/12/2011	A	23/12/2011	
9326307001016	TARGIN 5/2.5MG TABLETS 28	APIQ	353752	9326307001016	DIS	Dispensary	0	43.66	36	19/12/2011	A	26/09/2018	
9326307001405	TARGIN 60MG/30MG TAB 28 BLST	APIQ	24763	9326307001405	DIS	Dispensary	0	12	0	19/05/2017	A	19/05/2017	
9326307001412	TARGIN 80MG/40MG TAB 28 BLST	APIQ	24762	9326307001412	DIS	Dispensary	0	0	0	26/05/2017	A	29/05/2017	
9326307001382	TARGIN TAB 15/7.5MG 28	APIQ	984663	9326307001382	DIS	Dispensary	0	9.47	0	9/05/2016	A	26/09/2018	
9326307001375	TARGIN TAB 2.5/1.25MG 28	APIQ	984647	9326307001375	DIS	Dispensary	0	10.15	0	9/05/2016	A	6/08/2018	
9326307001399	TARGIN TAB 30/15MG 28	APIQ	984809	9326307001399	DIS	Dispensary	0	3.65	0	10/11/2015	A	26/05/2016	
5099151014627	TARKA 2MG 180MG X 28 TAB	SIGMA	825505	5099151014627	DIS	Dispensary	0	2	0	16/08/2021	A	26/08/2021	
9310185094970	TARKA 2MG/180MG 28	APIQ	272035	9310185094970	DIS	Dispensary	0	4	1	16/07/2009	A	15/03/2019	
9310185035379	TARKA 4MG/240MG TABS 28	APIQ	250392	9310185035379	DIS	Dispensary	32.99	27	4	12/11/2007	A	12/11/2007	
9319099003375	TASIGNA CAP 150MG 120	APIQ	363669	9319099003375	DIS	Dispensary	0	0	0	21/11/2014	A	28/06/2018	
9323829000688	TAZAC CAPS 150MG 60	APIQ	644854	9323829000688	DIS	Dispensary	0	9	0				
9323829000695	TAZAC CAPS 300MG 30	APIQ	439509	9323829000695	DIS	Dispensary	0	3	0				
9331456003002	TEARS AGAIN 10ML SPRAY	APIQ	726397	9331456003002	EYE	Eye Care	23.99	15	0	21/08/2006	A	25/06/2018	
93431576	TEARS NATURALE 15ML	APIQ	786683	93431576	EYE	Eye Care	14.49	6	0			13/11/2019	
9344361000080	TECFIDERA 240MG 56 CAPS B	APIQ	454249	9344361000080	DIS	Dispensary	0	2	0	5/02/2014	A	5/02/2014	
9344361000066	TECFIDERA CAP 120MG BL 14	APIQ	454230	9344361000066	DIS	Dispensary	0	8	0	25/07/2019	A	26/07/2019	
9317066403906	TED KNEE L/LNG C/T BGE 4039	APIQ	836877	9317066403906	SS	Support Stocking	49.49	0	0	30/09/2017	A	16/10/2017	
9317066720300	TED KNEE L/REG O/T WHT 7203P	APIQ	544108	9317066720300	IL	Independent Living	45.99	0	0	31/10/2018	A	31/10/2018	
9317066748007	TED KNEE M/LNG O/T WHT 7480P	APIQ	544132	9317066748007	IL	Independent Living	45.99	0	0	15/10/2018	A	15/10/2018	
9317066504504	TED KNEE XL/LNG C/T BGE 5045	APIQ	839825	9317066504504	SS	Support Stocking	44.99	0	0	27/10/2017	A	27/10/2017	
9317066780205	TED KNEE XL/LNG O/T 7802P	APIQ	544159	9317066780205	SS	Support Stocking	36.49	0	0	23/03/2018	A	4/04/2019	
9317066594307	TED THI L/LNG C/T WHT 5943	APIQ	633216	9317066594307	SS	Support Stocking	78.99	0	0	16/02/2017	A	17/02/2017	
707387435868	TEGADERM DRESSING SINGLE 9X10	APIQ		707387435868	FA	First Aid	2.99	0	0	12/12/2012	A		
8711428086928	TEGADERM+PAD SQR9X10C X25	APIQ	827665	8711428086928	WC	Bandaids/Dressing/ Woundcare	68.99	0	0	19/08/2014	A	15/12/2015	
9319099001050	TEGRETOL 100MG TAB 100	APIQ		9319099001050	DIS	Dispensary	0	-52	0	14/06/2011	A		
9319099001067	TEGRETOL 200MG TAB 100	APIQ		9319099001067	DIS	Dispensary	0	-38	0	15/02/2011	A		
9310312002694	TEGRETOL CR 200MG 200	APIQ	733725	9310312002694	DIS	Dispensary	0	0	5				
9310312002663	TEGRETOL CR 400MG 200	APIQ	733741	9310312002663	DIS	Dispensary	0	9	8				
9310312001253	TEGRETOL LIQUID 300ML	APIQ	564966	9310312001253	DIS	Dispensary	0	1	0				
9310312001222	TEGRETOL TAB 100MG 200	APIQ	322784	9310312001222	DIS	Dispensary	0	90	25			9/01/2019	
9319099000466	TEGRETOL TAB 200MG 200	APIQ	322792	9310312001161	DSP	Ethical Deals	0	113	20			25/06/2018	
500238	TELFA ADH PAD 7.5X5CM 6017 EACH	APIQ	240087	500238	WC	Bandaids/Dressing/ Woundcare	0.3	76	0	29/10/2007	A		
9317066990017	TELFA FIRST AID KIT TFK1	APIQ	732303	9317066990017	WC	Bandaids/Dressing/ Woundcare	17.49	2	0	16/06/2011	A	16/06/2011	
9319733002429	TELFAST 60MG 10TABS	1APIQ		9319733002429	ANH	Antihistamine/Allergy/Hayfever	9.49	0	0	7/12/2020	A		
9321547904431	Telfast 60Mg 20 Tablets	APIQ	543705	9321547904431	ANH	Antihistamine/Allergy/Hayfever	12.49	35	0			19/12/2018	
9351791000948	TELFAST ALLERGY DUO KIT	APIQ	58843	9351791000948	ANH	Antihistamine/Allergy/Hayfever	45.49	19	0	20/08/2020	A	21/08/2020	
9319733000845	TELFAST DECONGESTANT  TABS 6S	APIQ	215481	9319733000845	ANH	Antihistamine/Allergy/Hayfever	12.99	3	19	3/05/2006	A	8/06/2016	
9319733003877	TELFAST KIDS ORAL LIQUID 60ML S2	APIQ	29740	9319733003877	ANH	Antihistamine/Allergy/Hayfever	13.99	8	0	27/03/2018	A	3/04/2018	
9319733001958	TELFAST LIQUID 150ML	APIQ	294586	9319733001958	ANH	Antihistamine/Allergy/Hayfever	19.99	14	1	13/11/2011	A	19/12/2018	
8901148233966	TELMISARTAN 40MG 28	APIQ	828351	8901148233966	DIS	Dispensary	0	16	0	6/05/2021	A	7/05/2021	
9334926002857	TELMISARTAN GH 40MG TABS BL 28	APIQ	872830	9334926002857	DIS	Dispensary	3.49	2	0	16/05/2018	A	16/05/2018	
9334926002888	TELMISARTAN HCT GH 80/12.5MG28	APIQ	916676	9334926002888	DIS	Dispensary	9.99	-4	0	8/03/2019	A	8/03/2019	
9351791000733	TELNASAL ALLERGY SPRAY 140	APIQ	58844	9351791000733	ANH	Antihistamine/Allergy/Hayfever	23.99	16	0	17/08/2020	A	18/08/2020	
9350299001624	TELTARTAN  TABS 40MG 28	APIQ	879231	9350299001624	DIS	Dispensary	0	1816	0	24/05/2017	A	24/05/2017	
9350299001631	TELTARTAN  TABS 80MG 28	APIQ	879320	9350299001631	DIS	Dispensary	0	914	0	5/07/2017	A	24/07/2018	
9350299001013	TELTARTAN HCT TAB 40/12.5MG 28	APIQ	879339	9350299001013	DIS	Dispensary	0	19	0	10/08/2021	A	26/08/2021	
9350299001020	TELTARTAN HCT TAB 80/12.5MG 28	APIQ	879347	9350299001020	DIS	Dispensary	0	463	0	28/12/2016	A	26/09/2018	
9350299001037	TELTARTAN HCT TAB 80/25MG 28	APIQ	879452	9350299001037	DIS	Dispensary	0	256	0	30/12/2016	A	7/06/2018	
9323610000552	TEMAZE TABLETS 10MG 25	APIQ	683884	9323610000552	DIS	Dispensary	0	-15.08	54			26/09/2018	
9300631016502	TEMGESIC TABLETS 0.2MG 50	APIQ	830569	9300631016502	DIS	Dispensary	48.4	3.2	0	29/08/2007	A	29/08/2007	
9323610009319	TEMOZOLOMIDE CAP AP 140MG BT 5	APIQ	535524	9323610009319	DIS	Dispensary	0	8	0	28/04/2021	A	30/04/2021	
9315850271502	TEMTABS 10MG 25 TAB	APIQ	767107		DSP	Ethical Deals	0	-56.44	0			10/08/2017	
9325344000969	TENA ACTIVE LINER 30S	APIQ	417904	9325344000969	INC	Mens & Womens Incontinence	6.49	6	0	12/11/2007	A		
7322540298932	TENA ACTIVE LINER XTRA LONG 24	APIQ	282995	7322540298932	INC	Mens & Womens Incontinence	6.99	42	0	10/11/2008	A		
7322540146479	Tena Barrier Cream 150ml	APIQ	951544	7322540146479	INC	Mens & Womens Incontinence	13.49	5	0	23/03/2015	A	23/03/2015	
7322540426335	TENA FOR MEN LEVEL 1 12S	APIQ	323667	7322540426335	T	Toiletries	11.99	5	0	23/11/2010	A		
7322540016413	TENA FOR MEN LEVEL 2 10S	APIQ	885541	7322540016413	INC	Mens & Womens Incontinence	11.49	4	0			19/10/2015	
7322540560602	TENA FOR MEN LEVEL 3 8	APIQ	369381	7322540560602	INC	Mens & Womens Incontinence	14.49	2	0	15/05/2014	A	15/05/2014	
7322540549034	TENA FOR MEN LEVEL 4 MED/LGE 8	APIQ	369403	7322540549034	INC	Mens & Womens Incontinence	14.99	1	0	4/11/2013	A	8/09/2015	
9325344000112	TENA LADY SUPER 30	APIQ	805912	9325344000112	INC	Mens & Womens Incontinence	29.49	0	0	16/03/2009	A	13/12/2018	
9325344002239	TENA LINER EX/LIGHT 10	APIQ	386308	9325344002239	INC	Mens & Womens Incontinence	2.99	1	0	18/03/2013	A	18/03/2013	
9325344001089	TENA LINER LONG 39PK	APIQ	951552	9325344001089	INC	Mens & Womens Incontinence	9.49	0	0	22/06/2018	A	22/06/2018	
7322540770339	"TENA MEN LEV 0 PROTECT SHIELD 14""S"	APIQ	11585	7322540770339	INC	Mens & Womens Incontinence	7.99	5	0	29/04/2016	A	29/04/2016	
7322541106434	TENA MEN PANT LGEACTIVE FIT PLUS  8	APIQ	46572	7322541106434	INC	Mens & Womens Incontinence	15.49	5	0	6/11/2019	A	27/11/2019	
7322541106328	TENA MEN PANT MEDACTIVE FIT PLUS  9	APIQ	46751	7322541106328	INC	Mens & Womens Incontinence	15.49	-1	0	6/11/2019	A	27/11/2019	
7322540675863	TENA PAD EXTRA PLUS 8 INS	APIQ	629685	7322540675863	INC	Mens & Womens Incontinence	12.99	7	0	30/06/2014	A	23/06/2020	
7322540679960	TENA PAD MAXI 6 INSTADRY	APIQ	690120	7322540679960	INC	Mens & Womens Incontinence	7.99	5	0	13/07/2021	A	29/07/2021	
9325344001645	TENA PAD MAXI NIGHT 14	APIQ	354929	9325344001645	INC	Mens & Womens Incontinence	13.49	5	0	12/12/2012	A	25/08/2016	
9325344000211	TENA PAD SHIELDS SUPER 30	APIQ	714410	9325344000211	INC	Mens & Womens Incontinence	13.99	0	0	5/10/2016	A	5/10/2016	
4800096477597	TENA PAD SLIP MAXI LARGE 9	APIQ	378003	4800096477597	INC	Mens & Womens Incontinence	26.49	0	0	16/03/2021	A	16/03/2021	
4800096477580	TENA PAD SLIP MAXI MEDIUM 9	APIQ	378011	4800096477580	INC	Mens & Womens Incontinence	23.99	0	0	5/02/2020	A	13/02/2020	
7322541105147	TENA PANT DISCREET SUPER LGE 8 PACK	APIQ	46574	7322541105147	INC	Mens & Womens Incontinence	21.99	4	0	19/02/2020	A	9/03/2020	
7322541105055	TENA PANT DISCREET SUPER MED 9 PACK	APIQ	46573	7322541105055	INC	Mens & Womens Incontinence	21.99	2	0	19/02/2020	A	9/03/2020	
7322541216508	TENA PANTS DISCREET WOMEN BLK MED 1	APIQ	58441	7322541216508	INC	Mens & Womens Incontinence	21.49	0	0	22/09/2020	A	22/09/2020	
7322540574913	TENA PANTS MAXI  LARGE 10	APIQ	946095	7322540574913	INC	Mens & Womens Incontinence	30.99	4	0	21/10/2016	A	30/06/2021	
7322540574838	TENA PANTS MAXI MEDIUM 10	APIQ	951471	7322540574838	INC	Mens & Womens Incontinence	30.99	2	0	27/10/2016	A	28/10/2016	
7322540125900	TENA PANTS NORMAL MED 18	APIQ	313335	7322540125900	INC	Mens & Womens Incontinence	14.99	23	0	19/08/2013	A	19/08/2013	
7322540058192	TENA PANTS PLUS LGE 8S	APIQ	269913	7322540058192	INC	Mens & Womens Incontinence	26.99	5	0	10/11/2008	A		
7322540058178	TENA PANTS PLUS MED 10S	APIQ	269905	7322540058178	INC	Mens & Womens Incontinence	26.99	0	0	10/11/2008	A		
7322540592412	TENA PANTS PLUS MED 9	APIQ	945072	7322540592412	INC	Mens & Womens Incontinence	26.99	0	0	12/05/2015	A	12/05/2015	
7310791257280	TENA PANTS PLUS SML 14S	APIQ	512494	7310791257280	INC	Mens & Womens Incontinence	35.99	1	0	22/12/2010	A	31/05/2017	
7322540050943	TENA PANTS PLUS XL 12	APIQ	313289	7322540050943	INC	Mens & Womens Incontinence	48.99	-1	0	24/11/2010	A	6/01/2017	
7322540574890	TENA PANTS SUPER LARGE 12	APIQ	369373	7322540574890	INC	Mens & Womens Incontinence	34.99	2	0	12/11/2020	A	11/12/2020	
7322540574814	TENA PANTS SUPER MEDIUM 12	APIQ	369365	7322540574814	INC	Mens & Womens Incontinence	35.49	-4	0	12/11/2018	A	12/11/2018	
7322540569711	TENA PANTS WOM DISCREET L 8	APIQ	369489	7322540569711	INC	Mens & Womens Incontinence	16.99	15	0	2/05/2013	A	13/06/2017	
7322540569612	TENA PANTS WOM DISCREET M 8	APIQ	369470	7322540569612	INC	Mens & Womens Incontinence	16.99	11	0	2/05/2013	A	13/06/2017	
4800096476675	TENA SLIP SUPER LARGE 10	APIQ	378038	4800096476675	INC	Mens & Womens Incontinence	30.99	0	0	16/03/2021	A	16/03/2021	
9325344002147	Tena Wet Wipes 50Pk	APIQ	951536	9325344002147	INC	Mens & Womens Incontinence	8.49	3	0	23/03/2015	A	21/07/2016	
5391189071277	TENAXIL SR TAB 1.5MG 90	APIQ	929174	5391189071277	DIS	Dispensary	0	8	0	5/08/2021	A	9/08/2021	
9338475024209	TENOFOVIR APOTEX TAB 300MG 30 BL	APIQ	37147	9338475024209	DIS	Dispensary	720.99	2	0	23/07/2018	A	24/01/2019	
9323610012814	TENOFOVIR DISOPROXIL EMTRI MYLAN 30	APIQ	28060	9323610012814	DIS	Dispensary	402.99	2	0	14/01/2019	A	14/01/2019	
9334926003717	TENOFOVIR EMT GH 291/200MG 30 TAB	APIQ	28471	9334926003717	DIS	Dispensary	0	0	0	18/06/2019	A	20/06/2019	
9334926003700	TENOFOVIR GH 291MG 30 TAB	APIQ	28472	9334926003700	DIS	Dispensary	0	0	0	2/06/2021	A	10/06/2021	
